"ID","RNAi_1","RNAi_3","RNAi_4","Untreated_1","Untreated_3","Untreated_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBgn0003360",1157.38873420207,1318.90069411849,1299.74945589649,6477.6794986295,6013.57983904282,6553.3377532367,7.98742085194759e-232,2.33443703076545,9.75145995842704e-236,5.0435411579374,231.097593432274
"FBgn0261584",70.8401725244373,74.767613045266,65.7848650990557,214.320255520518,212.469080046556,209.978780619424,2.00986602868031e-20,1.59084377654248,2.10133706348073e-22,3.01225473104508,19.6968328903128
"FBgn0010223",35.9189607166161,40.8729617980788,39.8696152115489,84.1257077744091,78.5430722446986,76.9922195604555,0.000148263397338703,1.03865432122776,1.19103058782647e-05,2.05431059409165,3.82896605258506
"FBgn0036985",1048.63410314343,1274.04012629133,1216.02326395224,2870.28902954115,2634.21380759143,2512.74607474578,2.87306403660981e-44,1.17988011824124,8.41820740796427e-47,2.26557950284791,43.5416546940789
"FBgn0283531",19.9549781758978,17.9442271308638,15.9478460846196,36.053874760461,45.313310910403,35.9963623919013,0.00743329578196288,1.12390273649031,0.00102274744796388,2.17935729172185,2.12881858562587
"FBgn0034159",8.97974017915403,9.96901507270213,7.97392304230978,21.0314269436023,21.1462117581881,19.9979791066118,0.0488801645474968,1.20750238507225,0.00988822276342353,2.30937488124688,1.31086734077799
"FBgn0026760",7.98199127035914,10.9659165799723,10.9641441831759,27.0404060703458,22.1531742228637,21.997777017273,0.0276509621617321,1.25096698764955,0.00485691575886571,2.38000893163191,1.55828975208945
"FBgn0063498",194.561037215004,166.482551714126,189.380672254857,374.559698900345,408.826760658303,367.962815561658,1.17974886786419e-16,1.06466254873393,1.85798564222293e-18,2.09168057117781,15.9282104307518
"FBgn0260429",44.8987008957701,57.8202874216724,49.8370190144361,136.203526872853,133.926007801858,98.9899965777285,4.74544927649583e-08,1.27461168073818,2.07407012695093e-09,2.41933689626318,7.32372266436076
"FBgn0000406",135.693851596105,102.680855248832,131.569730198111,397.594118886195,378.617886718034,496.949780799304,9.27828200614771e-33,1.78313154826997,4.41769012623319e-35,3.44172433252198,32.0325324315745
"FBgn0039155",148.664587410439,137.572408003289,148.51431666302,1126.68358626441,1110.67959853721,1192.8794537094,7.07268498233699e-188,2.98007339364452,1.72694054018728e-191,7.89026302391406,187.15041568498
"FBgn0036821",229.482249022825,203.367907483124,222.273104804385,663.992193505158,739.110449071907,628.936442902942,9.85046045480046e-49,1.63303627081295,2.40519117441105e-51,3.10165080304703,48.0065434681516
"FBgn0032638",76.8266659772067,74.767613045266,61.7979035779008,150.224478168588,157.086144489397,156.984135986903,7.82455529736331e-09,1.12154664573328,3.08549793803974e-10,2.17580104950095,8.106540335876
"FBgn0016715",61.8604323452833,70.7800070161852,72.7620477610767,226.338213774005,213.476042511232,226.977062860044,3.39231399611285e-23,1.6987922024159,2.94047483486769e-25,3.24629071299248,22.4695039558057
"FBgn0085292",6.98424236156424,3.98760602908085,7.97392304230978,18.0269373802305,21.1462117581881,11.9987874639671,0.0456478251696825,1.43319927704083,0.00901141903300899,2.70044895295958,1.34057990902356
"FBgn0267252",57.8694367101037,58.8171889289426,69.7718266202105,148.22148512634,136.946895195885,131.986662103638,1.762936289782e-08,1.16170988655772,7.25319899470804e-10,2.23722427046475,7.75376338225319
"FBgn0031258",85.8064061563607,85.7335296252384,83.7261919442527,198.296311182536,208.441230187854,164.983327629548,1.02491692178865e-10,1.16320355441655,3.11566736082743e-12,2.23954173906107,9.98931133643362
"FBgn0053307",564.725882377909,577.205972709454,610.005112736698,1470.19689300991,1231.51509429829,1446.85378836337,1.32156111638229e-42,1.24370317472299,4.03357684160143e-45,2.36805596121577,41.8789127478604
"FBgn0030041",29.9324672638468,23.9256361744851,27.9087306480842,136.203526872853,133.926007801858,151.98464121025,2.91403038010583e-24,2.36812731055066,2.27686417197867e-26,5.16270552439324,23.5355059248229
"FBgn0034225",18.9572292671029,19.9380301454043,5.98044228173233,33.0493851970893,47.3272358397543,51.9947456771907,0.000416828161302317,1.56065194626931,3.79628626946073e-05,2.94987116463208,3.38004294737397
"FBgn0000567",182.588050309465,166.482551714126,151.504537803886,325.486369365273,386.673586435439,317.967867795128,1.52137013212969e-13,1.04108233499861,3.38040976739842e-15,2.05777084997855,12.8177651141613
"FBgn0040099",468.941987133599,430.661451140732,446.539690369348,1292.93200877098,1229.50116936894,1326.86591372369,8.94473395627657e-72,1.51579650053996,9.82817795220231e-75,2.85956658788916,71.0484325721496
"FBgn0031322",225.491253387646,204.364808990394,266.129681537089,522.781184026685,505.495157267163,575.941798270421,3.53536656532234e-23,1.20477632267568,3.15079671918607e-25,2.30501529330948,22.4515655496059
"FBgn0084017",9.97748908794892,15.9504241163234,16.9445864649083,45.0673434505763,36.2506487283224,23.9975749279342,0.00647446141298696,1.29641744367713,0.000867898746363042,2.4561819610442,2.18879635313032
"FBgn0261552",3037.14767837165,3212.01665642463,3076.93755395129,9221.77996650904,9390.93194556486,7732.21862157146,3.20838216093184e-84,1.49817056105962,2.35017616476511e-87,2.82484275300585,83.4937139070653
"FBgn0036576",1290.0893390718,1342.82633029298,1420.35504191143,2769.13788090763,2961.47660861101,2415.75587607871,2.65172347830923e-33,1.00704083156791,1.23019768252656e-35,2.00978452153932,32.5764717661292
"FBgn0085359",4.98874454397446,14.9535226090532,12.9576249437534,110.164617323631,76.5291473153473,114.988379863018,4.37528771573168e-22,3.1968726080976,4.16643195979821e-24,9.16968775437983,21.358993382814
"FBgn0029768",52.8806921661293,123.615786901506,68.7750862399218,312.466914590662,151.044369701343,321.96746361645,0.00621867070813033,1.67921262797753,0.00082829565896352,3.20253120484615,2.20630243939619
"FBgn0038832",93.7883974267199,98.6932492197511,104.657739930316,387.579153674956,375.596999324007,390.960491534261,1.58717197854046e-46,1.95760730285482,4.06917489309604e-49,3.88417257845334,45.7993760125744
"FBgn0062978",10.9752379967438,10.9659165799723,10.9641441831759,31.0463921548415,31.2158364049443,26.997271793926,0.00332456033636351,1.43961438031596,0.000398979710736825,2.71248353502032,2.47826578077186
"FBgn0024288",11.9729869055387,14.9535226090532,10.9641441831759,96.1436660278961,101.703208932238,93.9905018010756,9.22548202127782e-23,2.94519940059406,8.55984169963514e-25,7.70181997028713,22.0350109331676
"FBgn0000079",239.459738110774,200.377202961313,247.191614311603,450.673434505763,546.780618318863,491.950286022651,3.96487162469321e-19,1.11623697354716,4.79211684586288e-21,2.16780798326655,18.4017708697814
"FBgn0031548",23.9459738110774,17.9442271308638,27.9087306480842,61.091287788559,63.4386352745642,64.9934320964884,7.67305773312044e-06,1.44110059234415,4.6276285193035e-07,2.71527927682128,5.11503153409676
"FBgn0262870",19.9549781758978,18.9411286381341,15.9478460846196,48.0718330139481,48.3341983044299,55.9943414985131,4.55356606140262e-05,1.47456154940175,3.21879471316337e-06,2.77899174574188,4.34164835846345
"FBgn0029167",1690.18665149855,1563.14156339969,1408.39415734796,4998.46913692947,5593.67649127308,5132.48133771193,4.9640555591605e-113,1.75408768217662,1.81811337779044e-116,3.37312944229009,112.304163366395
"FBgn0023549",120.727617964182,121.621983886966,121.602326395224,307.459431985043,317.193176372821,316.967968839797,5.92447627539627e-23,1.37139065466514,5.42468222017727e-25,2.58719833355059,22.2273500353193
"FBgn0034389",48.8896965309497,47.8512723489702,57.8109420567459,173.258898154438,188.301980894341,143.985449567605,5.77196905123838e-17,1.7096154287697,8.66746665001002e-19,3.27073625596009,16.2386760062189
"FBgn0002922",15.9639825407183,15.9504241163234,14.9511057043308,34.0508817182132,37.257611192998,29.9969686599177,0.0146746693074464,1.11198818859407,0.00226811516826115,2.16143310826107,1.8334316767631
"FBgn0002868",34.9212118078212,47.8512723489702,50.8337593947248,155.231960774207,121.84245822575,134.98635896963,4.99821671643888e-13,1.62489658912442,1.18380422779776e-14,3.08420057061296,12.3011849173346
"FBgn0038237",5.98649345276935,12.9597195945128,12.9576249437534,55.0823086618155,54.3759730924836,35.9963623919013,1.5296368988522e-07,2.18849489560912,7.07767531027939e-09,4.55829689836213,6.81541164862014
"FBgn0001137",285.356187915339,249.225376817553,276.097085339976,559.83655530827,564.905942683024,621.937150215628,5.8420374495458e-24,1.10745397360837,4.70729424575782e-26,2.15465065077829,23.2334356633709
"FBgn0037935",15.9639825407183,14.9535226090532,11.9608845634647,30.0448956337175,36.2506487283224,27.9971707492566,0.0178881263450196,1.13675242714278,0.00287834825085286,2.19885493300827,1.74743514633219
"FBgn0028939",8.97974017915403,3.98760602908085,6.97718266202105,27.0404060703458,27.1879865462418,38.9960592578931,2.14202633310069e-05,2.22496847788326,1.41476772824743e-06,4.6750068467243,4.66917519445186
"FBgn0026562",21882.6290676896,14906.6682382115,15581.0456246733,57806.3791992725,65835.2059404922,75616.3585979206,2.71528407220414e-16,1.92781577096508,4.44204695001044e-18,3.80478721121024,15.56618472794
"FBgn0063649",397.104065700367,386.797784820843,383.745046411158,801.197216899134,897.20355602598,734.925732167985,2.79777082898519e-25,1.05925918314482,2.08355537258084e-27,2.08386119435927,24.5531878623186
"FBgn0035085",269.392205374621,231.28114968669,230.247027846695,924.381288997376,973.732703341327,1033.89551981183,3.94899688180522e-87,2.00413580430995,2.41057067623319e-90,4.0114833362841,86.4035132091896
"FBgn0264090",13.9684847231285,18.9411286381341,12.9576249437534,36.053874760461,36.2506487283224,31.9967665705789,0.00846885048135006,1.18514552249489,0.00118769155390648,2.27386329610065,2.07217553459095
"FBgn0002609",20.9527270846927,22.9287346672149,16.9445864649083,49.073329535072,53.369010627808,45.9953519452072,0.000414332278959399,1.28701945988825,3.76157811273812e-05,2.44023393558059,3.38265123124945
"FBgn0085334",29.9324672638468,36.8853557689979,33.8891729298166,83.1242112532852,57.3968604865105,83.9915122477697,0.000117054147402957,1.1568369367987,9.21742462152447e-06,2.22968040957494,3.93161319399377
"FBgn0264753",38.9122074430008,26.9163406962958,32.8924325495278,170.254408591066,185.281093500315,187.981003602151,9.2908389118859e-32,2.46093751870976,4.8773785033707e-34,5.50574395442002,31.0319450698219
