Id	Ctrl1	Ctrl3	Ctrl4	RNAi1	RNAi3	RNAi4	norm.Ctrl1	norm.Ctrl3	norm.Ctrl4	norm.RNAi1	norm.RNAi3	norm.RNAi4	baseMean	Untreated	RNAi	FoldChange	log2FoldChange	stat	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
FBgn0041087	1577	518	624	3169	1331	1578	794	810	889	1616	1862	1934	1317.44	831	1804	2.171	1.118	8.745	2.22873612525297e-18	3.97027053352563e-16	0.0059	0.0152	0.0108	0.0108	TRUE	0.1041
FBgn0034718	644	214	246	1373	554	657	324	334	351	700	775	805	548.26	336	760	2.26	1.176	8.562	1.10688799427274e-17	1.82575025277543e-15	0.0029	0.0186	0.0113	0.0113	TRUE	0.0611
FBgn0010395	1151	428	409	3186	923	1046	580	669	583	1625	1291	1282	1004.84	611	1399	2.302	1.203	8.187	2.68264795263249e-16	4.11971470932718e-14	0.0114	0.016	0.0142	0.0142	TRUE	0.2464
FBgn0033367	20102	6412	6907	37030	21575	20189	10125	10021	9842	18883	30175	24745	17298.5	9996	24601	2.461	1.299	8.01	1.14793174476697e-15	1.70410467510657e-13	0.0263	0.013	0.0189	0.0189	TRUE	0.1009
FBgn0024491	1782	544	599	3852	1157	1357	898	850	854	1964	1618	1663	1307.83	867	1748	2.018	1.013	7.921	2.35261244200323e-15	3.32614587633695e-13	0.006	0.0153	0.0108	0.0108	TRUE	0.1449
FBgn0003137	6420	2268	2192	11300	4907	5052	3234	3544	3123	5762	6863	6192	4786.48	3300	6272	1.9	0.926	7.863	3.76272177174061e-15	5.23665044076463e-13	0.0058	0.0135	0.0097	0.0097	TRUE	0.0825
FBgn0033113	548	177	233	1221	496	531	276	277	332	623	694	651	475.3	295	656	2.229	1.156	7.851	4.11765457694675e-15	5.55696201770678e-13	0.0037	0.0195	0.0129	0.0129	TRUE	0.1258
FBgn0038149	1318	442	537	2644	1035	1378	664	691	765	1348	1448	1689	1100.77	707	1495	2.117	1.082	7.838	4.56985849817955e-15	6.07518352884854e-13	0.0081	0.0157	0.0126	0.0126	TRUE	0.1548
FBgn0040271	1596	520	560	3239	1144	1146	804	813	798	1652	1600	1405	1178.47	805	1552	1.93	0.949	7.807	5.87550334653775e-15	7.69604533935466e-13	0.0033	0.0155	0.0096	0.0096	TRUE	0.0824
FBgn0031327	871	347	406	2096	823	902	439	542	579	1069	1151	1106	814.16	520	1109	2.145	1.101	7.597	3.02346021789604e-14	3.74027224455556e-12	0.0095	0.0167	0.0136	0.0136	TRUE	0.2454
FBgn0265276	197	54	46	617	188	196	99	84	66	315	263	240	177.83	83	273	3.236	1.694	7.57	3.74498164512292e-14	4.56939061823422e-12	0.0228	0.0305	0.0278	0.0278	TRUE	0.3647
FBgn0260011	48	19	35	264	133	149	24	30	50	135	186	183	101.17	35	168	5.005	2.323	7.553	4.24944979602289e-14	5.11484450448323e-12	0.0606	0.044	0.049	0.049	TRUE	0.8859
FBgn0032598	451	135	163	913	374	393	227	211	232	466	523	482	356.79	223	490	2.184	1.127	7.524	5.32548064114084e-14	6.32454080941887e-12	0	0.0217	0.0127	0.0127	TRUE	0.0384
FBgn0001225	428	158	210	1100	440	601	216	247	299	561	615	737	445.78	254	638	2.526	1.337	7.43	1.08734716221895e-13	1.2577923602447e-11	0.0197	0.0199	0.0203	0.0203	TRUE	0.2638
FBgn0051642	77	43	27	331	156	144	39	67	38	169	218	176	117.99	48	188	3.997	1.999	7.405	1.31591738199067e-13	1.50267642581934e-11	0.0351	0.0395	0.0382	0.0382	TRUE	0.7233
FBgn0266525	2352	755	791	3952	1406	1581	1185	1180	1127	2015	1966	1938	1568.53	1164	1973	1.695	0.761	7.196	6.19296470879108e-13	6.34031455875887e-11	0	0.0149	0.0073	0.0073	TRUE	0.0089
FBgn0038198	46	19	8	198	75	117	23	30	11	101	105	143	68.92	21	116	5.376	2.427	7.094	1.29914672914325e-12	1.27159339741527e-10	0.0454	0.0585	0.0554	0.0554	TRUE	0.5897
FBgn0261284	32	11	14	166	60	92	16	17	20	85	84	113	55.76	18	94	5.354	2.421	7.088	1.35887296384323e-12	1.31559581401648e-10	0	0.0693	0.049	0.049	TRUE	0.2804
FBgn0264302	857	240	242	1549	557	616	432	375	345	790	779	755	579.25	384	775	2.005	1.004	7.068	1.5718947380208e-12	1.50546950876895e-10	0.0047	0.0183	0.0124	0.0124	TRUE	0.1558
FBgn0037153	161	47	39	502	151	159	81	73	56	256	211	195	145.36	70	221	3.117	1.64	7.052	1.76241456458332e-12	1.65240279228881e-10	0.0194	0.0345	0.029	0.029	TRUE	0.2474
FBgn0031150	1200	315	321	2871	753	909	604	492	457	1464	1053	1114	864.24	518	1210	2.331	1.221	7.011	2.36827246862443e-12	2.17466009051936e-10	0.0257	0.0165	0.0203	0.0203	TRUE	0.4136
FBgn0034885	135	72	56	437	198	243	68	113	80	223	277	298	176.32	87	266	3.119	1.641	6.919	4.5445065368361e-12	4.13039997179583e-10	0.0345	0.0307	0.0321	0.0321	TRUE	0.5478
FBgn0051195	1455	442	474	2337	891	1006	733	691	675	1192	1246	1233	961.66	700	1224	1.744	0.802	6.915	4.68705315772502e-12	4.21692752281381e-10	0	0.0161	0.0085	0.0085	TRUE	0.0227
FBgn0038528	175	65	67	563	154	205	88	102	95	287	215	251	173.16	95	251	2.682	1.424	6.91	4.85957066223663e-12	4.32841958885417e-10	0.0108	0.031	0.0228	0.0228	TRUE	0.0967
FBgn0035968	360	122	156	836	286	366	181	191	222	426	400	449	311.53	198	425	2.161	1.112	6.851	7.31980532912922e-12	6.26899096793788e-10	0.0026	0.0229	0.015	0.015	TRUE	0.1151
FBgn0051363	11796	3226	3168	23066	6651	7898	5941	5042	4514	11762	9302	9680	7706.99	5166	10248	1.983	0.988	6.787	1.14733471699152e-11	9.55075731237711e-10	0.0179	0.0133	0.0151	0.0151	TRUE	0.2124
FBgn0039479	172	76	75	456	217	242	87	119	107	233	304	297	190.82	104	278	2.696	1.431	6.713	1.90186272547954e-11	1.52611633295913e-09	0.0196	0.0293	0.0255	0.0255	TRUE	0.2872
FBgn0034438	73	21	28	272	95	89	37	33	40	139	133	109	81.69	37	127	3.482	1.8	6.668	2.585028602387e-11	2.0021608488227e-09	0	0.0514	0.034	0.034	TRUE	0.1446
FBgn0031689	372	116	136	787	257	318	187	181	194	401	359	390	285.5	187	383	2.05	1.036	6.574	4.90708543536189e-11	3.7040177943024e-09	0	0.0239	0.0136	0.0136	TRUE	0.0324
FBgn0050463	33	10	10	204	62	49	17	16	14	104	87	60	49.55	16	84	5.378	2.427	6.433	1.24953004704948e-10	9.04842612119492e-09	0	0.0764	0.0633	0.0633	TRUE	0.1202
FBgn0267488	3534	1301	1246	6095	2184	2440	1780	2033	1775	3108	3055	2991	2456.99	1863	3051	1.64	0.714	6.428	1.29257702997e-10	9.28466419834095e-09	0.0027	0.0141	0.0084	0.0084	TRUE	0.0751
FBgn0001258	2009	704	848	3479	1607	1896	1012	1100	1208	1774	2248	2324	1610.99	1107	2115	1.911	0.935	6.418	1.38515549583547e-10	9.87006400112524e-09	0.0128	0.0148	0.0145	0.0145	TRUE	0.2472
FBgn0033065	16	5	8	109	50	46	8	8	11	56	70	56	34.86	9	61	6.785	2.762	6.394	1.61612289065623e-10	1.14244496722818e-08	0	0.1031	0.0691	0.0691	TRUE	0.132
FBgn0036752	9320	3228	3360	14505	5316	5954	4694	5045	4788	7397	7435	7298	6109.35	4842	7377	1.524	0.608	6.327	2.49204938178767e-10	1.74777038138447e-08	5e-04	0.0134	0.0065	0.0065	TRUE	0.0162
FBgn0038476	2004	697	757	3516	1232	1350	1009	1089	1079	1793	1723	1655	1391.33	1059	1724	1.631	0.706	6.318	2.65075426190444e-10	1.84455220396741e-08	0.0013	0.0151	0.0082	0.0082	TRUE	0.0219
FBgn0035761	866	268	318	1473	534	626	436	419	453	751	747	767	595.57	436	755	1.731	0.792	6.294	3.08708295373865e-10	2.11512675915001e-08	0	0.0181	0.0094	0.0094	TRUE	0.0117
FBgn0038805	1173	354	441	1955	707	843	591	553	628	997	989	1033	798.57	591	1006	1.702	0.768	6.289	3.19610160316478e-10	2.17310511293044e-08	0	0.0168	0.0093	0.0093	TRUE	0.0324
FBgn0052625	174	41	76	587	155	181	88	64	108	299	217	222	166.33	87	246	2.847	1.509	6.283	3.31380790941368e-10	2.23606720069301e-08	0.036	0.0318	0.0332	0.0332	TRUE	0.4382
FBgn0003502	1921	637	701	3054	1121	1283	968	996	999	1557	1568	1573	1276.61	988	1566	1.587	0.666	6.225	4.8017193170637e-10	3.14477308507988e-08	0	0.0153	0.0074	0.0074	TRUE	0.004
FBgn0024984	127	43	55	306	147	173	64	67	78	156	206	212	130.54	70	191	2.741	1.455	6.218	5.05084744812145e-10	3.25999262466795e-08	0.017	0.037	0.0289	0.0289	TRUE	0.3283
FBgn0039464	1060	382	439	1852	976	1098	534	597	626	944	1365	1346	901.95	586	1218	2.081	1.057	6.207	5.38553065137026e-10	3.45100154760827e-08	0.0239	0.0163	0.0195	0.0195	TRUE	0.4818
FBgn0000116	719	302	276	1377	890	877	362	472	393	702	1245	1075	708.21	409	1007	2.463	1.301	6.194	5.87619157696357e-10	3.73851702685818e-08	0.0503	0.0173	0.0299	0.0299	TRUE	0.302
FBgn0027515	667	206	250	1255	430	475	336	322	356	640	601	582	472.95	338	608	1.801	0.849	6.189	6.05833137578559e-10	3.82706082015051e-08	0	0.0195	0.0111	0.0111	TRUE	0.0275
FBgn0039113	597	240	248	1229	434	583	301	375	353	627	607	715	496.24	343	650	1.906	0.931	6.062	1.34360593453448e-09	8.163152950923e-08	0.0083	0.0192	0.0145	0.0145	TRUE	0.1552
FBgn0034405	3514	1145	1384	5750	2009	2387	1770	1789	1972	2932	2810	2926	2366.51	1844	2889	1.568	0.649	6.058	1.37606657779461e-09	8.28150338406529e-08	0.0014	0.0142	0.0078	0.0078	TRUE	0.044
FBgn0063492	955	262	325	1567	536	681	481	409	463	799	750	835	622.83	451	795	1.755	0.811	6.009	1.86836973863794e-09	1.09484008302948e-07	0.0022	0.0179	0.0112	0.0112	TRUE	0.0699
FBgn0033775	37	11	19	165	63	62	19	17	27	84	88	76	51.86	21	83	4.013	2.005	6.001	1.95948315650014e-09	1.14072656698998e-07	0	0.0735	0.049	0.049	TRUE	0.244
FBgn0263232	916	281	235	2632	642	630	461	439	335	1342	898	772	707.94	412	1004	2.439	1.286	5.989	2.11585465265957e-09	1.21586563814444e-07	0.0554	0.0173	0.0313	0.0313	TRUE	0.6779
FBgn0033724	123	47	81	416	156	222	62	73	115	212	218	272	158.87	83	234	2.85	1.511	5.897	3.70121423195143e-09	2.08650095974629e-07	0.0497	0.0327	0.0383	0.0383	TRUE	0.9436
FBgn0033635	2626	1358	1490	7202	2786	3117	1323	2122	2123	3673	3897	3820	2826.27	1856	3797	2.05	1.036	5.837	5.32166955001404e-09	2.96250691762344e-07	0.0308	0.014	0.0222	0.0222	TRUE	0.7847
FBgn0030598	32	8	12	143	55	47	16	13	17	73	77	58	42.2	15	69	4.485	2.165	5.833	5.45037868186268e-09	3.01531198256838e-07	0	0.0874	0.0584	0.0584	TRUE	0.1698
FBgn0035727	78	26	23	202	84	95	39	41	33	103	117	116	74.94	38	112	2.959	1.565	5.792	6.97248552439789e-09	3.78682491254951e-07	0	0.0549	0.0341	0.0341	TRUE	0.065
FBgn0259224	455	149	156	996	293	330	229	233	222	508	410	404	334.41	228	441	1.942	0.957	5.79	7.02000131676752e-09	3.78952434717868e-07	0.0084	0.0223	0.0161	0.0161	TRUE	0.2238
FBgn0037680	665	191	221	1237	389	440	335	298	315	631	544	539	443.75	316	571	1.806	0.853	5.764	8.21471994536952e-09	4.38134793732972e-07	0.0048	0.0199	0.0131	0.0131	TRUE	0.1049
FBgn0004507	2873	907	999	4031	1943	2236	1447	1417	1423	2056	2718	2741	1966.95	1429	2505	1.75	0.807	5.712	1.11588349692297e-08	5.88116822904906e-07	0.013	0.0144	0.0138	0.0138	TRUE	0.3052
FBgn0031516	1471	484	480	2280	824	930	741	756	684	1163	1152	1140	939.38	727	1152	1.583	0.663	5.694	1.24221760353082e-08	6.47042818400526e-07	0	0.0162	0.0085	0.0085	TRUE	0.0297
FBgn0030037	1138	374	390	1721	683	765	573	584	556	878	955	938	747.32	571	924	1.615	0.691	5.681	1.3354784736166e-08	6.87578425693818e-07	0	0.0171	0.0091	0.0091	TRUE	0.0242
FBgn0028327	7274	1993	2381	9981	3786	4276	3664	3115	3393	5090	5295	5241	4299.49	3391	5209	1.535	0.618	5.65	1.6073143863931e-08	8.22778691931225e-07	0.0031	0.0136	0.0083	0.0083	TRUE	0.0619
FBgn0261238	1331	517	484	2169	904	1044	670	808	690	1106	1264	1280	969.67	723	1217	1.686	0.753	5.548	2.88247667531021e-08	1.39533802972761e-06	0.0068	0.0161	0.0121	0.0121	TRUE	0.1204
FBgn0035150	4386	1355	1484	6711	2265	2512	2209	2118	2115	3422	3168	3079	2685.04	2147	3223	1.501	0.586	5.544	2.95611183857378e-08	1.41559613689122e-06	0.0017	0.014	0.0076	0.0076	TRUE	0.0364
FBgn0032451	704	259	335	1318	570	706	355	405	477	672	797	865	595.22	412	778	1.893	0.921	5.52	3.3861362238917e-08	1.60427209288316e-06	0.0178	0.0181	0.018	0.018	TRUE	0.2172
FBgn0000043	44136	16052	17308	65571	29782	34401	22230	25086	24662	33437	41654	42165	31539.02	23993	39085	1.629	0.704	5.508	3.63005542852314e-08	1.70173177378188e-06	0.0099	0.0129	0.0117	0.0117	TRUE	0.196
FBgn0003076	2397	751	910	3500	1401	1772	1207	1174	1297	1785	1959	2172	1598.97	1226	1972	1.607	0.685	5.486	4.10777848162864e-08	1.89575041118478e-06	0.0052	0.0148	0.0105	0.0105	TRUE	0.0953
FBgn0000405	3685	1258	1235	5421	2150	2223	1856	1966	1760	2764	3007	2725	2346.32	1861	2832	1.522	0.606	5.481	4.22802564006678e-08	1.93534546845662e-06	0.0023	0.0142	0.0083	0.0083	TRUE	0.0348
FBgn0030805	417	162	187	771	382	446	210	253	266	393	534	547	367.29	243	491	2.025	1.018	5.419	5.98759564630298e-08	2.69351082937478e-06	0.023	0.0214	0.0221	0.0221	TRUE	0.3856
FBgn0038436	985	354	374	1584	605	733	496	553	533	808	846	898	689.1	527	851	1.616	0.693	5.395	6.86616828234304e-08	3.05784804454147e-06	0.0021	0.0174	0.0102	0.0102	TRUE	0.0358
FBgn0063493	343	114	133	673	215	337	173	178	190	343	301	413	266.23	180	352	1.962	0.972	5.368	7.95708557549994e-08	3.50860204064247e-06	0.0107	0.0247	0.0191	0.0191	TRUE	0.2046
FBgn0036007	2033	669	683	3501	1226	1168	1024	1046	973	1785	1715	1432	1329.05	1014	1644	1.622	0.698	5.358	8.43488140959247e-08	3.7009600352335e-06	0.0069	0.0152	0.0113	0.0113	TRUE	0.1525
FBgn0005640	2453	905	845	3755	1418	1740	1235	1414	1204	1915	1983	2133	1647.44	1284	2010	1.566	0.647	5.348	8.87868491040357e-08	3.87659051455709e-06	0.0045	0.0148	0.0098	0.0098	TRUE	0.0898
FBgn0020248	30	12	9	110	44	57	15	19	13	56	62	70	39.03	16	63	4.028	2.01	5.337	9.42878742804406e-08	4.09669315227261e-06	0	0.0935	0.0604	0.0604	TRUE	0.0937
FBgn0032089	168	50	55	325	122	160	85	78	78	166	171	196	128.93	80	178	2.188	1.129	5.315	1.06433758119336e-07	4.55771867100444e-06	0	0.0373	0.023	0.023	TRUE	0.0863
FBgn0036299	766	321	371	1473	660	838	386	502	529	751	923	1027	686.24	472	900	1.914	0.937	5.313	1.07826032417489e-07	4.59524627149557e-06	0.0252	0.0174	0.0206	0.0206	TRUE	0.2896
FBgn0035266	411	156	212	800	438	512	207	244	302	408	613	628	400.16	251	550	2.194	1.134	5.311	1.09303961625683e-07	4.63604945809505e-06	0.0439	0.0207	0.0296	0.0296	TRUE	0.6314
FBgn0260484	905	310	279	1364	586	617	456	484	398	696	820	756	601.54	446	757	1.693	0.76	5.295	1.19092988376121e-07	5.00359078993447e-06	0.0056	0.0181	0.0129	0.0129	TRUE	0.095
FBgn0037739	575	161	193	970	326	369	290	252	275	495	456	452	369.85	272	468	1.714	0.777	5.229	1.70781459191984e-07	7.14155144142256e-06	0	0.0214	0.0128	0.0128	TRUE	0.0439
FBgn0015568	277	73	127	535	225	257	140	114	181	273	315	315	222.85	145	301	2.072	1.051	5.206	1.93286062846604e-07	8.00743703151025e-06	0.0173	0.027	0.0238	0.0238	TRUE	0.4143
FBgn0031117	406	140	189	725	354	458	204	219	269	370	495	561	353.13	231	475	2.061	1.043	5.203	1.9631136638739e-07	8.09511731672445e-06	0.031	0.0218	0.0254	0.0254	TRUE	0.2788
FBgn0039593	45	7	19	151	48	67	23	11	27	77	67	82	47.82	20	75	3.647	1.867	5.19	2.10826761496836e-07	8.5356089302378e-06	0	0.0787	0.0609	0.0609	TRUE	0.5016
FBgn0285963	2888	893	1067	4051	1550	1788	1455	1396	1520	2066	2168	2192	1799.28	1457	2142	1.469	0.555	5.183	2.18219299744679e-07	8.79492897206269e-06	7e-04	0.0146	0.0076	0.0076	TRUE	0.0165
FBgn0027949	2348	726	862	3228	1401	1549	1183	1135	1228	1646	1959	1899	1508.27	1182	1835	1.55	0.632	5.174	2.29015235330049e-07	9.14725874925893e-06	0.0047	0.0149	0.01	0.01	TRUE	0.1014
FBgn0038341	574	221	234	972	452	486	289	345	333	496	632	596	448.57	322	575	1.784	0.835	5.174	2.28978703013305e-07	9.14725874925893e-06	0.0113	0.0199	0.0161	0.0161	TRUE	0.1829
FBgn0004396	4362	1157	932	8252	2274	2578	2197	1808	1328	4208	3180	3160	2646.91	1778	3516	1.976	0.983	5.17	2.33906369656025e-07	9.3009108684206e-06	0.0439	0.014	0.0256	0.0256	TRUE	0.5388
FBgn0034391	77	30	23	195	76	88	39	47	33	99	106	108	72.01	40	104	2.654	1.408	5.143	2.69919232986079e-07	1.06852027031422e-05	0	0.0566	0.0356	0.0356	TRUE	0.1247
FBgn0034354	525	164	248	969	374	487	264	256	353	494	523	597	414.7	291	538	1.851	0.888	5.109	3.23472887357566e-07	1.26367237179554e-05	0.0163	0.0204	0.0189	0.0189	TRUE	0.3621
FBgn0037468	5638	1207	1500	10497	2855	3050	2840	1886	2137	5353	3993	3738	3324.6	2288	4361	1.905	0.93	5.034	4.79522093277392e-07	1.85700142818336e-05	0.0426	0.0138	0.0242	0.0242	TRUE	0.5472
FBgn0036862	504	167	138	927	284	346	254	261	197	473	397	424	334.25	237	431	1.818	0.862	5.03	4.91048607442473e-07	1.88524566659056e-05	0.0101	0.0223	0.0177	0.0177	TRUE	0.2209
FBgn0003317	2064	698	827	3169	1178	1304	1040	1091	1178	1616	1648	1598	1361.78	1103	1621	1.472	0.558	4.928	8.31058562625057e-07	3.13654178699211e-05	0.0013	0.0152	0.0084	0.0084	TRUE	0.0425
FBgn0035811	1109	486	609	2226	1041	1204	559	760	868	1135	1456	1476	1042.11	729	1356	1.866	0.9	4.899	9.61300280471428e-07	3.59760571351219e-05	0.0315	0.0159	0.0231	0.0231	TRUE	0.526
FBgn0259740	1061	286	356	2197	546	666	534	447	507	1120	764	816	698.15	496	900	1.816	0.86	4.894	9.87182043796722e-07	3.67900856238385e-05	0.0246	0.0174	0.0206	0.0206	TRUE	0.5644
FBgn0259821	266	80	66	592	179	167	134	125	94	302	250	205	185	118	252	2.136	1.095	4.856	1.19616550191352e-06	4.38446342614966e-05	0.0301	0.0299	0.0299	0.0299	TRUE	0.1267
FBgn0086906	1912	676	627	2862	1284	1155	963	1056	893	1459	1796	1416	1263.97	971	1557	1.603	0.68	4.82	1.43536806078192e-06	5.19708264934333e-05	0.0112	0.0153	0.0134	0.0134	TRUE	0.2123
FBgn0031049	613	162	244	1400	375	399	309	253	348	714	524	489	439.51	303	576	1.904	0.929	4.801	1.57930718333764e-06	5.62675563279536e-05	0.0305	0.02	0.0242	0.0242	TRUE	0.5426
FBgn0039381	1234	455	539	2092	823	854	622	711	768	1067	1151	1047	894.2	700	1088	1.559	0.641	4.794	1.63559897014936e-06	5.8040956283348e-05	0.0059	0.0164	0.0116	0.0116	TRUE	0.1263
FBgn0262794	1603	434	561	3792	871	978	807	678	799	1934	1218	1199	1105.94	761	1450	1.906	0.931	4.788	1.6838757070878e-06	5.95169877898056e-05	0.0447	0.0157	0.0261	0.0261	TRUE	1.0425
FBgn0266801	339	126	81	677	221	249	171	197	115	345	309	305	240.43	161	320	1.987	0.99	4.777	1.77662536308934e-06	6.25470439092362e-05	0.0258	0.0259	0.0259	0.0259	TRUE	0.5578
FBgn0250904	30	12	12	100	44	50	15	19	17	51	62	61	37.46	17	58	3.456	1.789	4.772	1.82602724972987e-06	6.40331681627714e-05	0	0.0969	0.0611	0.0611	TRUE	0.1258
FBgn0266064	5040	1828	1990	7146	3181	3503	2538	2857	2836	3644	4449	4294	3436.25	2744	4129	1.505	0.59	4.742	2.11534907325235e-06	7.30557523493728e-05	0.007	0.0138	0.0108	0.0108	TRUE	0.1305
FBgn0029147	1329	495	600	2147	969	1027	669	774	855	1095	1355	1259	1001.13	766	1236	1.617	0.693	4.703	2.55786505244588e-06	8.66270114910093e-05	0.0125	0.016	0.0145	0.0145	TRUE	0.1563
FBgn0032635	966	338	376	1492	565	631	487	528	536	761	790	773	645.83	517	775	1.503	0.588	4.683	2.82458003901468e-06	9.43529541079201e-05	0	0.0177	0.0096	0.0096	TRUE	0.0353
FBgn0039485	76	18	29	186	70	68	38	28	41	95	98	83	63.97	36	92	2.535	1.342	4.624	3.75979428716894e-06	0.000121776318966596	0	0.0621	0.0405	0.0405	TRUE	0.1649
FBgn0003074	3139	1157	1251	4456	2181	2321	1581	1808	1783	2272	3050	2845	2223.21	1724	2722	1.579	0.659	4.618	3.86958427295375e-06	0.000124878214199996	0.0129	0.0143	0.0142	0.0142	TRUE	0.2591
FBgn0031307	2708	990	1170	4023	1812	2197	1364	1547	1667	2051	2534	2693	1976.14	1526	2426	1.59	0.669	4.612	3.98008176946321e-06	0.000127520101872694	0.0137	0.0144	0.0146	0.0146	TRUE	0.2264
FBgn0004108	758	341	394	1436	685	802	382	533	561	732	958	983	691.57	492	891	1.818	0.862	4.61	4.02705287250452e-06	0.000128562580413612	0.0326	0.0174	0.0235	0.0235	TRUE	0.4898
FBgn0053556	378	118	116	558	253	256	190	184	165	285	354	314	248.71	180	318	1.747	0.805	4.595	4.3237133497981e-06	0.0001372997010231	0.0062	0.0255	0.0174	0.0174	TRUE	0.1096
FBgn0038720	400	132	135	644	224	290	201	206	192	328	313	355	266.21	200	332	1.661	0.732	4.575	4.7574267514679e-06	0.000149732862456977	0	0.0247	0.0142	0.0142	TRUE	0.0385
FBgn0260933	1239	458	435	1771	752	857	624	716	620	903	1052	1050	827.49	653	1002	1.534	0.617	4.56	5.12641149279944e-06	0.000160777982980157	0.006	0.0166	0.0118	0.0118	TRUE	0.094
FBgn0011016	2845	873	1098	4368	1448	1657	1433	1364	1565	2227	2025	2031	1774.23	1454	2094	1.442	0.528	4.548	5.4232171450106e-06	0.00016830869376519	0.0031	0.0146	0.0091	0.0091	TRUE	0.0512
FBgn0032140	3419	1164	1270	5060	1681	2074	1722	1819	1810	2580	2351	2542	2137.37	1784	2491	1.399	0.484	4.534	5.80070198070481e-06	0.000179398793549089	0.0013	0.0143	0.0077	0.0077	TRUE	0.0288
FBgn0000146	2607	828	983	3839	1342	1477	1313	1294	1401	1958	1877	1810	1608.78	1336	1882	1.41	0.496	4.53	5.90694324857671e-06	0.000182052399706134	0.001	0.0148	0.0079	0.0079	TRUE	0.0208
FBgn0003041	2592	896	959	3746	1382	1501	1306	1400	1366	1910	1933	1840	1625.86	1357	1894	1.397	0.483	4.527	5.98762036520372e-06	0.000183902533078861	5e-04	0.0148	0.0075	0.0075	TRUE	0.0144
FBgn0010097	129	47	56	250	109	160	65	73	80	127	152	196	115.71	73	158	2.188	1.129	4.499	6.82713191703252e-06	0.000206834231241526	0.0262	0.0401	0.0346	0.0346	TRUE	0.2249
FBgn0087007	198	64	77	357	139	157	100	100	110	182	194	192	146.39	103	189	1.84	0.88	4.495	6.94753787086328e-06	0.000209768541748404	0	0.0343	0.0196	0.0196	TRUE	0.0257
