"ID","RNAi_1","RNAi_3","RNAi_4","Untreated_1","Untreated_3","Untreated_4","padj","log2FoldChange","pvalue","foldChange","log10padj"
"FBgn0039155",145.066948213655,137.865232743044,144.870214210191,1098.24902131051,1080.43508015153,1178.98691157593,2.5194348518551e-08,2.96197217299799,3.17109484185664e-12,7.79188385542006,7.5986968672529
"FBgn0040099",423.195304099146,405.603510823739,418.624963821173,1203.98416777637,1145.70299856218,1189.98678946171,2.66435593974872e-07,1.49803983183894,6.89293226394319e-11,2.82458679263296,6.57440775685057
"FBgn0003360",1075.49634020469,1328.70115614673,1281.85161952879,6137.62600192874,5609.02449602832,6159.93161603707,2.66435593974872e-07,2.27913572996286,1.17869561694172e-10,4.85387087576861,6.57440775685057
"FBgn0034897",452.208693741877,447.562494702057,400.641075160598,1322.68683220502,1417.82001224346,1336.98515757168,2.66435593974872e-07,1.64367368275519,1.34140009553114e-10,3.1246046992978,6.57440775685057
"FBgn0264475",230.106193718212,209.794919391589,242.782496917769,869.821204888975,841.454086586418,923.989742405561,2.67861485335188e-07,1.94237078424833,1.68572363332403e-10,3.84336710520101,6.57208972726105
"FBgn0035085",243.11219597185,205.798825688892,209.81203437338,814.958628892537,887.643690384718,888.990130950805,3.13168293581207e-07,1.97119852438005,2.36502172622686e-10,3.92093717113559,6.50422221411014
"FBgn0029167",1670.77105873658,1569.46580173422,1414.73257463194,4969.5518838955,5536.72772486576,5090.94348331895,3.40173861001182e-07,1.74049673014432,2.99712652864478e-10,3.34150198252709,6.4682990606796
"FBgn0029896",185.085416686388,185.818357175408,188.830830936042,715.208490717196,774.177924532372,659.992673146829,3.50926073193336e-07,1.92988977756124,3.53355391509967e-10,3.81026087570435,6.45478436326557
"FBgn0038832",94.0434009109214,93.9082020133781,103.906912261103,379.050525066296,368.512708564696,391.995648293268,3.62470639738816e-07,1.95528827623899,4.10602360937614e-10,3.87793407082403,6.44072716568836
"FBgn0023479",1715.79183576841,1853.18845462571,1677.49717006145,4363.07104378942,4580.8037506053,4092.95456240905,6.23512494368913e-07,1.30726752273608,7.84786021861439e-10,2.47472380937507,6.205154839409
"FBgn0034736",63.0290878445537,59.9414055404541,53.9516659817264,336.1579656509,387.591023177037,326.996369877293,7.21063394090354e-07,2.55378877236848,1.07730857987803e-09,5.87174278854923,6.14202655151728
"FBgn0261552",2890.33388544311,3095.97359616445,2983.32730780435,8996.46496203402,9222.85893233442,7629.91529713683,7.21063394090354e-07,1.51692769938376,1.24830405488502e-09,2.86180961695379,6.14202655151728
"FBgn0036821",227.104808582757,206.797849114567,218.803978703668,644.385892612704,714.934737051944,622.993083894659,7.49494769716051e-07,1.5937053141606,1.41503103155957e-09,3.01823536732845,6.12523139349133
"FBgn0052407",79.0364752336467,75.9257803512418,83.9248137493521,261.345362019394,252.034577247244,260.99710256261,1.0854299341272e-06,1.68601983943404,2.45912382810442e-09,3.21767773183421,5.96439820556196
"FBgn0259715",452.208693741877,429.580073039921,376.662556946497,1168.07411803324,1243.10281526729,1361.98488003937,1.37483653633845e-06,1.57894986664175,3.63392917093865e-09,2.98752309660296,5.86174893498743
"FBgn0040827",94.0434009109214,94.9072254390523,106.904227037865,301.24541728953,298.224181045544,276.996924941927,2.08482157301335e-06,1.55802847843567,6.5837215951634e-09,2.94451184768276,5.68093110767899
"FBgn0034010",333.153750035498,308.698238533338,312.719841708895,717.203493480703,701.881153369816,782.991307687829,2.08482157301335e-06,1.19841309114184,6.91074998409921e-09,2.29487105160869,5.68093110767899
"FBgn0023549",92.0424774872848,93.9082020133781,99.9104925587525,251.37034820186,255.046942712351,247.997246879415,2.19233513517951e-06,1.39069469412912,7.72629122530223e-09,2.62204908669537,5.65909305592037
"FBgn0024288",11.0050788300014,13.9863279594393,9.99104925587525,95.7601326483275,101.416303991919,92.9989675797805,2.08482157301335e-06,3.00633690485449,6.33018423314544e-09,8.03521654796563,5.68093110767899
"FBgn0024315",37.0170833372776,36.9638667499467,37.965987172326,127.680176864437,132.544080464686,127.998579034537,2.83390347570527e-06,1.77492655396722,1.31765101908082e-08,3.42220587752276,5.54761494614306
"FBgn0030041",31.0143130663677,23.9765622161816,28.9740428420382,136.657689300217,137.564689573197,153.998290400927,2.83390347570527e-06,2.33049401808207,1.3018464072862e-08,5.02977553539232,5.54761494614306
"FBgn0264753",39.0180067609142,24.9755856418559,30.9722526932133,164.587727989313,182.750171549795,184.997946260854,3.58567905763151e-06,2.48430519244471,1.84226759517335e-08,5.59564792748921,5.44542858530851
"FBgn0261584",71.0327815391002,79.9218740539388,63.9427152376016,210.47279154997,211.869704379158,208.997679829829,4.05974989085161e-06,1.54865032750499,2.29941781105503e-08,2.92543330502744,5.39150072119346
"FBgn0039827",83.03832208092,42.9580073039921,56.9489807584889,384.038031975063,450.850697944274,432.995193140268,4.09124622271787e-06,2.82661010703112,2.36875174631872e-08,7.09405299152263,5.38814438265028
"FBgn0016715",52.0240090145523,66.9345695201737,58.947190609664,209.475290168216,189.77902430171,204.997724235,4.37469669864218e-06,1.756108207991,2.64298856557362e-08,3.37785689318829,5.3590520515953
"FBgn0053307",551.25440321189,572.440422911336,607.455794757215,1431.41448281615,1207.95855150771,1420.9842250631,4.32033647831613e-06,1.22049519853446,2.55576859006744e-08,2.33026688922847,5.364482427957
"FBgn0031703",43.0198536081875,39.9609370269694,40.9633019490885,128.67767824619,130.535836821282,139.998445819024,4.79818424108024e-06,1.66977362388056,3.03603816441918e-08,3.18164665740792,5.31892307997214
"FBgn0265512",33.0152364900043,31.9687496215755,31.9713576188008,108.727650611122,113.465765852345,105.998823262976,4.79818424108024e-06,1.73783757445518,3.08001757451343e-08,3.33534864457249,5.31892307997214
"FBgn0039109",264.121891920035,241.763669013165,277.751169313332,544.635754437363,586.407143874067,530.994105213585,4.87732715870047e-06,1.07893307505005,3.19220909065355e-08,2.11247325324621,5.31181811206213
"FBgn0037754",68.0313964036453,95.9062488647265,83.9248137493521,297.255411762517,285.170597363416,258.997124765195,6.39129222475283e-06,1.76326517181476,5.14842923076376e-08,3.39465549767482,5.19441132504318
"FBgn0040091",635.293187004629,590.422844573473,554.503233701077,1331.6643446408,1316.40370825154,1585.98239334981,6.10701834063164e-06,1.24077718601778,4.75393376232668e-08,2.36325807729029,5.21417077572656
"FBgn0036985",1033.47694830832,1266.76170375493,1208.91695996091,2814.94889930813,2617.74558917756,2464.97263531354,6.10701834063164e-06,1.16773120152308,4.64764353527769e-08,2.24658119100945,5.21417077572656
"FBgn0001137",269.124200479126,233.771481607771,268.759224983044,536.655743383335,533.188687323852,602.993305920512,9.82710608658531e-06,1.11006729740047,9.02931081586819e-08,2.15855716088365,5.00757435558226
"FBgn0063498",201.092804075481,166.836912087597,195.824565415155,388.028037502077,415.706434184698,398.99557058422,1.03815758750821e-05,1.0900227759428,9.80010309164448e-08,2.12877397176757,4.9837367175949
